PARTNAME,SN,DATETIME,OKNG,BININFO,GLOSS1,GLOSS2,GLOSS3,L1,A1,B1,CMC1
Kickstand,MJS0000049955676,,,L1-a1,,,,35.041,1.078,,
Kickstand,MJS0000049955684,,,L1-a1,,,,34.312,1.006,,
Kickstand,MJS0000049955688,,,L1-a1,,,,34.072,1.078,,
Kickstand,MJS0000049955695,,,L1-a1,,,,34.382,1.093,,
Kickstand,MJS0000049955696,,,L1-a1,,,,34.981,1.035,,
Kickstand,MJS0000049955706,,,L1-a1,,,,34.352,1.049,,
Kickstand,MJS0000049955800,,,L1-a1,,,,34.192,1.078,,
Kickstand,MJS0000049955822,,,L1-a1,,,,34.531,1.122,,
Kickstand,MJS0000049955851,,,L1-a1,,,,34.332,1.078,,
Kickstand,MJS0000049955876,,,L1-a1,,,,34.991,1.107,,
Kickstand,MJS0000049955908,,,L1-a1,,,,34.921,1.064,,
Kickstand,MJS0000049955923,,,L1-a1,,,,34.751,1.107,,
Kickstand,MJS0000049955994,,,L1-a1,,,,34.601,1.064,,
Kickstand,MJS0000049957359,,,L1-a1,,,,34.671,1.107,,
Kickstand,MJS0000049957389,,,L1-a1,,,,34.342,1.064,,
Kickstand,MJS0000049957447,,,L1-a1,,,,34.8427,1.1183,,
Kickstand,MJS0000049957489,,,L1-a1,,,,34.502,1.093,,
Kickstand,MJS0000049957494,,,L1-a1,,,,34.961,1.049,,
Kickstand,MJS0000049957506,,,L1-a1,,,,34.821,1.107,,
Kickstand,MJS0000049957512,,,L1-a1,,,,34.651,1.078,,
Kickstand,MJS0000049957518,,,L1-a1,,,,34.152,1.107,,
Kickstand,MJS0000049957539,,,L1-a1,,,,34.462,1.107,,
Kickstand,MJS0000049957549,,,L1-a1,,,,34.282,1.078,,
Kickstand,MJS0000049957550,,,L1-a1,,,,34.5706,1.0893,,
Kickstand,MJS0000049957582,,,L1-a1,,,,34.901,1.107,,
Kickstand,MJS0000049957588,,,L1-a1,,,,34.671,1.122,,
Kickstand,MJS0000049957596,,,L1-a1,,,,34.661,1.049,,
Kickstand,MJS0000049957654,,,L1-a1,,,,34.2843,1.0652,,
Kickstand,MJS0000049957659,,,L1-a1,,,,34.7145,1.0908,,
Kickstand,MJS0000049957729,,,L1-a1,,,,34.481,1.078,,
Kickstand,MJS0000049957735,,,L1-a1,,,,34.961,1.064,,
Kickstand,MJS0000049957745,,,L1-a1,,,,34.493,1.0449,,
Kickstand,MJS0000049957747,,,L1-a1,,,,34.332,1.093,,
Kickstand,MJS0000049957756,,,L1-a1,,,,34.4181,1.1409,,
Kickstand,MJS0000049957760,,,L1-a1,,,,34.951,1.093,,
Kickstand,MJS0000049957855,,,L1-a1,,,,34.621,1.136,,
Kickstand,MJS0000049957895,,,L1-a1,,,,34.5691,1.0638,,
Kickstand,MJS0000049957917,,,L1-a1,,,,34.8939,1.1006,,
Kickstand,MJS0000049957943,,,L1-a1,,,,34.6225,1.1273,,
Kickstand,MJS0000049957970,,,L1-a1,,,,34.4099,1.017,,
Kickstand,MJS0000049958076,,,L1-a1,,,,34.8599,1.1462,,
Kickstand,MJS0000049958164,,,L1-a1,,,,34.2052,1.1179,,
Kickstand,MJS0000049958224,,,L1-a1,,,,34.5484,1.107,,
Kickstand,MJS0000049958236,,,L1-a1,,,,34.162,1.122,,
Kickstand,MJS0000049958253,,,L1-a1,,,,34.759,1.08,,
Kickstand,MJS0000049958343,,,L1-a1,,,,34.341,1.078,,
Kickstand,MJS0000049958498,,,L1-a1,,,,34.8312,1.0368,,
Kickstand,MJS0000049958521,,,L1-a1,,,,34.9865,1.1003,,
Kickstand,MJS0000049958536,,,L1-a1,,,,34.691,1.122,,
Kickstand,MJS0000049958606,,,L1-a1,,,,34.1009,1.1409,,
Kickstand,MJS0000049958656,,,L1-a1,,,,34.491,1.136,,
Kickstand,MJS0000049958717,,,L1-a1,,,,34.5108,1.0435,,
Kickstand,MJS0000049958742,,,L1-a1,,,,34.7305,1.0376,,
Kickstand,MJS0000049960222,,,L1-a1,,,,34.112,1.02,,
Kickstand,MJS0000049960277,,,L1-a1,,,,34.421,1.107,,
Kickstand,MJS0000049960701,,,L1-a1,,,,34.911,1.035,,
Kickstand,MJS0000049960759,,,L1-a1,,,,34.581,1.122,,
Kickstand,MJS0000049960850,,,L1-a1,,,,34.292,1.064,,
Kickstand,MJS0000049960870,,,L1-a1,,,,34.491,1.064,,
Kickstand,MJS0000049960894,,,L1-a1,,,,34.6097,1.1384,,
Kickstand,MJS0000049961008,,,L1-a1,,,,34.223,1.024,,
Kickstand,MJS0000049961095,,,L1-a1,,,,34.481,1.136,,
Kickstand,MJS0000049961214,,,L1-a1,,,,34.963,1.097,,
Kickstand,MJS0000049961243,,,L1-a1,,,,34.104,1.14,,
Kickstand,MJS0000049961261,,,L1-a1,,,,34.663,1.126,,
Kickstand,MJS0000049961311,,,L1-a1,,,,35.013,1.097,,
Kickstand,MJS0000049961345,,,L1-a1,,,,34.144,1.038,,
Kickstand,MJS0000049961513,,,L1-a1,,,,34.354,1.068,,
Kickstand,MJS0000049961742,,,L1-a1,,,,34.541,1.019,,
Kickstand,MJS0000049961819,,,L1-a1,,,,34.921,1.107,,
Kickstand,MJS0000049961897,,,L1-a1,,,,34.823,1.111,,
Kickstand,MJS0000049961920,,,L1-a1,,,,34.743,1.068,,
Kickstand,MJS0000049961952,,,L1-a1,,,,34.823,1.126,,
Kickstand,MJS0000049961980,,,L1-a1,,,,35.033,1.111,,
Kickstand,MJS0000049962056,,,L1-a1,,,,34.841,1.107,,
Kickstand,MJS0000049962170,,,L1-a1,,,,34.272,1.035,,
Kickstand,MJS0000049962173,,,L1-a1,,,,34.483,1.053,,
Kickstand,MJS0000049962345,,,L1-a1,,,,35.011,1.136,,
Kickstand,MJS0000049962477,,,L1-a1,,,,34.164,1.111,,
Kickstand,MJS0000049962561,,,L1-a1,,,,34.473,1.14,,
Kickstand,MJS0000049962566,,,L1-a1,,,,34.921,1.02,,
Kickstand,MJS0000049962568,,,L1-a1,,,,34.833,1.068,,
Kickstand,MJS0000049962583,,,L1-a1,,,,34.731,1.122,,
Kickstand,MJS0000049962602,,,L1-a1,,,,34.112,1.093,,
Kickstand,MJS0000049962651,,,L1-a1,,,,34.963,1.111,,
Kickstand,MJS0000049962654,,,L1-a1,,,,34.751,1.107,,
Kickstand,MJS0000049962682,,,L1-a1,,,,34.583,1.038,,
Kickstand,MJS0000049962722,,,L1-a1,,,,34.753,1.024,,
Kickstand,MJS0000049962739,,,L1-a1,,,,35.043,1.111,,
Kickstand,MJS0000049962807,,,L1-a1,,,,34.292,1.135,,
Kickstand,MJS0000049962928,,,L1-a1,,,,35.011,1.049,,
Kickstand,MJS0000049963036,,,L1-a1,,,,34.741,1.019,,
Kickstand,MJS0000049963238,,,L1-a1,,,,34.384,1.053,,
Kickstand,MJS0000049963414,,,L1-a1,,,,34.923,1.082,,
Kickstand,MJS0000049963624,,,L1-a1,,,,34.791,1.136,,
Kickstand,MJS0000049963640,,,L1-a1,,,,34.783,1.126,,
Kickstand,MJS0000049963713,,,L1-a1,,,,34.182,1.093,,
Kickstand,MJS0000049963741,,,L1-a1,,,,34.204,1.126,,
Kickstand,MJS0000049963750,,,L1-a1,,,,34.931,1.136,,
Kickstand,MJS0000049963800,,,L1-a1,,,,34.671,1.02,,
Kickstand,MJS0000049963869,,,L1-a1,,,,34.651,1.049,,
Kickstand,MJS0000049963909,,,L1-a1,,,,34.983,1.038,,
Kickstand,MJS0000049963911,,,L1-a1,,,,34.913,1.111,,
Kickstand,MJS0000049963933,,,L1-a1,,,,34.591,1.078,,
Kickstand,MJS0000049963940,,,L1-a1,,,,34.961,1.107,,
Kickstand,MJS0000049963960,,,L1-a1,,,,34.254,1.111,,
Kickstand,MJS0000049964204,,,L1-a1,,,,35.043,1.14,,
Kickstand,MJS0000049964250,,,L1-a1,,,,34.761,1.122,,
Kickstand,MJS0000049964259,,,L1-a1,,,,34.543,1.082,,
Kickstand,MJS0000049964299,,,L1-a1,,,,34.154,1.097,,
Kickstand,MJS0000049964332,,,L1-a1,,,,34.064,1.14,,
Kickstand,MJS0000049964443,,,L1-a1,,,,35.023,1.111,,
Kickstand,MJS0000049964515,,,L1-a1,,,,34.793,1.009,,
Kickstand,MJS0000049964647,,,L1-a1,,,,34.242,1.122,,
Kickstand,MJS0000049964713,,,L1-a1,,,,34.322,1.049,,
Kickstand,MJS0000049964741,,,L1-a1,,,,34.903,1.053,,
Kickstand,MJS0000049964752,,,L1-a1,,,,35.013,1.111,,
Kickstand,MJS0000049964762,,,L1-a1,,,,34.372,1.077,,
Kickstand,MJS0000049964771,,,L1-a1,,,,34.801,1.121,,
Kickstand,MJS0000049964772,,,L1-a1,,,,34.501,1.092,,
Kickstand,MJS0000049964796,,,L1-a1,,,,34.693,1.082,,
Kickstand,MJS0000049964900,,,L1-a4,,,,34.829,1.539,,
Kickstand,MJS0000049964992,,,L1-a4,,,,34.9887,1.4677,,
Kickstand,MJS0000049965030,,,L1-a4,,,,34.8057,1.5199,,
Kickstand,MJS0000049965039,,,L1-a4,,,,34.6493,1.486,,
Kickstand,MJS0000049965115,,,L1-a4,,,,34.239,1.5801,,
Kickstand,MJS0000049965136,,,L1-a4,,,,34.8868,1.4644,,
Kickstand,MJS0000049965148,,,L1-a4,,,,34.5398,1.5166,,
Kickstand,MJS0000049965309,,,L1-a4,,,,34.332,1.4523,,
Kickstand,MJS0000049965361,,,L1-a4,,,,34.6006,1.4595,,
Kickstand,MJS0000049965383,,,L1-a4,,,,34.9759,1.4795,,
Kickstand,MJS0000049965391,,,L1-a4,,,,34.7181,1.5143,,
Kickstand,MJS0000049965553,,,L1-a4,,,,34.972,1.5492,,
Kickstand,MJS0000049965572,,,L1-a4,,,,34.9661,1.5508,,
Kickstand,MJS0000049965583,,,L1-a4,,,,34.5379,1.453,,
Kickstand,MJS0000049965657,,,L1-a4,,,,34.7447,1.5394,,
Kickstand,MJS0000049965659,,,L1-a4,,,,34.6829,1.4595,,
Kickstand,MJS0000049965700,,,L1-a4,,,,34.4977,1.466,,
Kickstand,MJS0000049965851,,,L1-a4,,,,34.3065,1.511,,
Kickstand,MJS0000049965989,,,L1-a4,,,,34.8142,1.4872,,
Kickstand,MJS0000049966024,,,L1-a4,,,,34.4336,1.4517,,
Kickstand,MJS0000049966095,,,L1-a4,,,,34.5869,1.466,,
Kickstand,MJS0000049966104,,,L1-a4,,,,34.6982,1.5397,,
Kickstand,MJS0000049966273,,,L1-a4,,,,34.8668,1.5756,,
Kickstand,MJS0000049966387,,,L1-a4,,,,34.6061,1.4599,,
Kickstand,MJS0000049966662,,,L1-a4,,,,34.4647,1.5707,,
Kickstand,MJS0000049966713,,,L1-a4,,,,34.4418,1.454,,
Kickstand,MJS0000049966948,,,L1-a4,,,,34.9383,1.4566,,
Kickstand,MJS0000049967104,,,L1-a4,,,,34.6966,1.453,,
Kickstand,MJS0000049967289,,,L1-a4,,,,34.1524,1.5397,,
Kickstand,MJS0000049968386,,,L1-a4,,,,34.7149,1.5332,,
Kickstand,MJS0000049969028,,,L1-a4,,,,34.5936,1.5501,,
Kickstand,MJS0000049969033,,,L1-a4,,,,34.6162,1.599,,
Kickstand,MJS0000049969038,,,L1-a4,,,,34.2193,1.4801,,
Kickstand,MJS0000049969065,,,L1-a4,,,,34.1959,1.4654,,
Kickstand,MJS0000049969087,,,L1-a4,,,,34.8276,1.5039,,
Kickstand,MJS0000049969126,,,L1-a4,,,,34.5992,1.5045,,
Kickstand,MJS0000049969166,,,L1-a4,,,,34.1761,1.5844,,
Kickstand,MJS0000049969468,,,L1-a4,,,,34.9641,1.5175,,
Kickstand,MJS0000049969501,,,L1-a4,,,,34.3398,1.5078,,
Kickstand,MJS0000049969600,,,L1-a4,,,,34.5054,1.4605,,
Kickstand,MJS0000049969653,,,L1-a4,,,,35.002,1.5283,,
Kickstand,MJS0000049969667,,,L1-a4,,,,34.4231,1.5127,,
Kickstand,MJS0000049969692,,,L1-a4,,,,34.1115,1.4752,,
Kickstand,MJS0000049969716,,,L1-a4,,,,34.4144,1.4764,,
Kickstand,MJS0000049969722,,,L1-a4,,,,34.464,1.5512,,
Kickstand,MJS0000049969774,,,L1-a4,,,,34.6218,1.574,,
Kickstand,MJS0000049969792,,,L1-a4,,,,34.9699,1.498,,
Kickstand,MJS0000049969809,,,L1-a4,,,,34.7466,1.5072,,
Kickstand,MJS0000049969814,,,L1-a4,,,,34.6073,1.5387,,
Kickstand,MJS0000049969815,,,L1-a4,,,,34.4545,1.555,,
Kickstand,MJS0000049969825,,,L1-a4,,,,34.7711,1.5029,,
Kickstand,MJS0000049969839,,,L1-a4,,,,34.1673,1.4735,,
Kickstand,MJS0000049969885,,,L1-a4,,,,34.9631,1.555,,
Kickstand,MJS0000049969907,,,L1-a4,,,,34.8896,1.4849,,
Kickstand,MJS0000049969925,,,L1-a4,,,,34.7328,1.4996,,
Kickstand,MJS0000049969947,,,L1-a4,,,,34.8811,1.5207,,
Kickstand,MJS0000049970473,,,L1-a4,,,,34.4346,1.5675,,
Kickstand,MJS0000049970758,,,L1-a4,,,,34.3966,1.5436,,
Kickstand,MJS0000049971035,,,L1-a4,,,,34.1916,1.4827,,
Kickstand,MJS0000049971066,,,L1-a4,,,,34.8619,1.5691,,
Kickstand,MJS0000049971099,,,L1-a4,,,,34.7632,1.5143,,
Kickstand,MJS0000049971133,,,L1-a4,,,,34.5338,1.5273,,
Kickstand,MJS0000049971502,,,L1-a4,,,,34.8188,1.574,,
Kickstand,MJS0000049971617,,,L1-a4,,,,34.6554,1.4752,,
Kickstand,MJS0000049971619,,,L1-a4,,,,34.8623,1.4898,,
Kickstand,MJS0000049971653,,,L1-a4,,,,34.6806,1.4778,,
Kickstand,MJS0000049971749,,,L1-a4,,,,34.9946,1.4866,,
Kickstand,MJS0000049971869,,,L1-a4,,,,34.9452,1.5952,,
Kickstand,MJS0000049971907,,,L1-a4,,,,34.7455,1.4589,,
Kickstand,MJS0000049971912,,,L1-a4,,,,34.2212,1.4849,,
Kickstand,MJS0000049971940,,,L1-a4,,,,34.6132,1.5501,,
Kickstand,MJS0000049971980,,,L1-a4,,,,34.8133,1.4552,,
Kickstand,MJS0000049972105,,,L1-a4,,,,34.6075,1.542,,
Kickstand,MJS0000049972137,,,L1-a4,,,,34.2977,1.5061,,
Kickstand,MJS0000049972186,,,L1-a4,,,,34.8433,1.5186,,
Kickstand,MJS0000049972243,,,L1-a4,,,,34.6006,1.4829,,
Kickstand,MJS0000049972326,,,L1-a4,,,,34.1759,1.4762,,
Kickstand,MJS0000049972349,,,L1-a4,,,,34.1423,1.5086,,
Kickstand,MJS0000049972613,,,L1-a4,,,,34.4585,1.5723,,
Kickstand,MJS0000049972934,,,L1-a4,,,,34.5358,1.4507,,
Kickstand,MJS0000049973022,,,L1-a4,,,,34.8868,1.4556,,
Kickstand,MJS0000049973088,,,L1-a4,,,,34.3601,1.5838,,
Kickstand,MJS0000049973134,,,L1-a4,,,,34.2085,1.5632,,
Kickstand,MJS0000049973179,,,L1-a4,,,,34.2634,1.4784,,
Kickstand,MJS0000049973378,,,L1-a4,,,,35.0422,1.5463,,
Kickstand,MJS0000049973500,,,L1-a4,,,,34.8002,1.5952,,
Kickstand,MJS0000049973507,,,L1-a4,,,,34.2927,1.4721,,
Kickstand,MJS0000049973527,,,L1-a4,,,,34.2057,1.5273,,
Kickstand,MJS0000049973529,,,L1-a4,,,,34.721,1.503,,
Kickstand,MJS0000049973701,,,L1-a4,,,,34.534,1.537,,
Kickstand,MJS0000049973731,,,L1-a4,,,,34.8956,1.5192,,
Kickstand,MJS0000049973783,,,L1-a4,,,,34.9916,1.4931,,
Kickstand,MJS0000049973792,,,L1-a4,,,,34.5983,1.5919,,
Kickstand,MJS0000049973795,,,L1-a4,,,,34.6162,1.4817,,
Kickstand,MJS0000049973933,,,L1-a4,,,,34.1988,1.5264,,
Kickstand,MJS0000049974055,,,L1-a4,,,,34.332,1.5175,,
Kickstand,MJS0000049974134,,,L1-a4,,,,34.5417,1.4898,,
Kickstand,MJS0000049974143,,,L1-a4,,,,34.7907,1.4703,,
Kickstand,MJS0000049974293,,,L1-a4,,,,34.8221,1.467,,
Kickstand,MJS0000049974417,,,L1-a4,,,,34.6878,1.4732,,
Kickstand,MJS0000049974443,,,L1-a4,,,,34.465,1.5935,,
Kickstand,MJS0000049974502,,,L1-a4,,,,34.7751,1.4773,,
Kickstand,MJS0000049974522,,,L1-a4,,,,34.6191,1.586,,
Kickstand,MJS0000049974535,,,L1-a4,,,,34.921,1.503,,
Kickstand,MJS0000049974547,,,L1-a4,,,,34.4545,1.5762,,
Kickstand,MJS0000049974562,,,L1-a4,,,,34.959,1.5056,,
Kickstand,MJS0000049974686,,,L1-a4,,,,34.691,1.532,,
Kickstand,MJS0000049974871,,,L1-a4,,,,34.4483,1.5479,,
Kickstand,MJS0000049974878,,,L1-a4,,,,34.7012,1.5544,,
Kickstand,MJS0000049975101,,,L1-a4,,,,34.466,1.5414,,
Kickstand,MJS0000049975199,,,L1-a4,,,,34.9224,1.534,,
Kickstand,MJS0000049975242,,,L1-a4,,,,34.2239,1.5234,,
Kickstand,MJS0000049975274,,,L1-a4,,,,34.9609,1.5055,,
Kickstand,MJS0000049975323,,,L1-a4,,,,34.3528,1.4651,,
Kickstand,MJS0000049975360,,,L1-a4,,,,34.3278,1.5088,,
Kickstand,MJS0000049976112,,,L1-a4,,,,34.6884,1.5723,,
Kickstand,MJS0000049976142,,,L1-a4,,,,34.4042,1.4516,,
Kickstand,MJS0000049976163,,,L1-a4,,,,34.8136,1.5637,,
Kickstand,MJS0000049976183,,,L1-a4,,,,34.4309,1.4503,,
Kickstand,MJS0000049976352,,,L1-a4,,,,34.5252,1.4732,,
Kickstand,MJS0000049976391,,,L1-a4,,,,34.521,1.489,,
Kickstand,MJS0000049976830,,,L1-a4,,,,34.4606,1.4881,,
Kickstand,MJS0000049976899,,,L1-a4,,,,34.781,1.5354,,
Kickstand,MJS0000049998536,,,L1-a4,,,,35.001,1.547,,
Kickstand,MJS0000050001972,,,L1-a4,,,,34.981,1.576,,
Kickstand,MJS0000050010934,,,L1-a4,,,,34.6505,1.4719,,
Kickstand,MJS0000050011074,,,L1-a4,,,,34.222,1.474,,
Kickstand,MJS0000050011342,,,L1-a4,,,,34.9561,1.5205,,
Kickstand,MJS0000050011617,,,L1-a4,,,,34.941,1.503,,
Kickstand,MJS0000050011656,,,L1-a4,,,,34.5713,1.5002,,
Kickstand,MJS0000050011690,,,L1-a4,,,,34.751,1.46,,
Kickstand,MJS0000050012535,,,L1-a4,,,,34.911,1.503,,
Kickstand,MJS0000050018203,,,L1-a4,,,,34.291,1.489,,
Kickstand,MJS0000050018212,,,L1-a4,,,,34.871,1.46,,
Kickstand,MJS0000050018647,,,L1-a4,,,,34.222,1.489,,
Kickstand,MJS0000050019563,,,L1-a4,,,,34.661,1.518,,
Kickstand,MJS0000050019600,,,L1-a4,,,,34.671,1.46,,
Kickstand,MJS0000050019624,,,L1-a4,,,,34.741,1.576,,
Kickstand,MJS0000050019633,,,L1-a4,,,,34.821,1.489,,
Kickstand,MJS0000050019884,,,L1-a4,,,,34.5427,1.4557,,
Kickstand,MJS0000050020023,,,L1-a4,,,,34.692,1.4638,,
Kickstand,MJS0000050020046,,,L1-a4,,,,34.541,1.46,,
Kickstand,MJS0000050020130,,,L1-a4,,,,34.3943,1.53,,
Kickstand,MJS0000050020311,,,L1-a4,,,,34.149,1.4678,,
Kickstand,MJS0000050020794,,,L1-a4,,,,34.4665,1.4813,,
Kickstand,MJS0000050020804,,,L1-a4,,,,34.3874,1.5097,,
Kickstand,MJS0000050022902,,,L1-a4,,,,34.3812,1.4772,,
Kickstand,MJS0000050023138,,,L1-a4,,,,34.9086,1.453,,
Kickstand,MJS0000050023220,,,L1-a4,,,,34.5723,1.4867,,
Kickstand,MJS0000050024898,,,L1-a4,,,,34.9402,1.4597,,
Kickstand,MJS0000050024957,,,L1-a4,,,,34.598,1.4638,,
Kickstand,MJS0000050025030,,,L1-a4,,,,34.831,1.591,,
Kickstand,MJS0000050025738,,,L1-a4,,,,34.6663,1.4543,,
Kickstand,MJS0000050025815,,,L1-a4,,,,34.328,1.5556,,
Kickstand,MJS0000050027367,,,L1-a4,,,,34.4556,1.5516,,
Kickstand,MJS0000050027375,,,L1-a4,,,,34.873,1.4516,,
Kickstand,MJS0000050027385,,,L1-a4,,,,35.021,1.489,,
Kickstand,MJS0000050027404,,,L1-a4,,,,34.7046,1.4637,,
Kickstand,MJS0000050027415,,,L1-a4,,,,34.5486,1.5408,,
Kickstand,MJS0000050027500,,,L1-a4,,,,34.7741,1.4624,,
Kickstand,MJS0000050027518,,,L1-a4,,,,34.7286,1.4557,,
Kickstand,MJS0000050027567,,,L1-a4,,,,34.7504,1.457,,
Kickstand,MJS0000050027585,,,L1-a4,,,,34.3921,1.4745,,
Kickstand,MJS0000050027765,,,L1-a4,,,,34.9086,1.4503,,
Kickstand,MJS0000050027774,,,L1-a4,,,,34.4754,1.4732,,
Kickstand,MJS0000050027921,,,L1-a4,,,,34.7652,1.5516,,
Kickstand,MJS0000050027935,,,L1-a4,,,,34.6168,1.457,,
Kickstand,MJS0000050027947,,,L1-a4,,,,34.7573,1.4948,,
Kickstand,MJS0000050027963,,,L1-a4,,,,35.001,1.532,,
Kickstand,MJS0000050028071,,,L1-a4,,,,34.8463,1.484,,
Kickstand,MJS0000050028216,,,L1-a4,,,,34.591,1.532,,
Kickstand,MJS0000050028218,,,L1-a4,,,,34.5268,1.5083,,
Kickstand,MJS0000050028239,,,L1-a4,,,,35.031,1.503,,
Kickstand,MJS0000050028399,,,L1-a4,,,,35.031,1.46,,
Kickstand,MJS0000050028665,,,L1-a4,,,,34.876,1.4867,,
Kickstand,MJS0000050028991,,,L1-a4,,,,34.7335,1.4624,,
Kickstand,MJS0000050029049,,,L1-a4,,,,34.258,1.4587,,
Kickstand,MJS0000050029074,,,L1-a4,,,,34.2796,1.4867,,
Kickstand,MJS0000050029233,,,L1-a4,,,,34.2863,1.4813,,
Kickstand,MJS0000050029334,,,L1-a4,,,,34.8957,1.53,,
Kickstand,MJS0000050029489,,,L1-a4,,,,34.3308,1.484,,
Kickstand,MJS0000050029601,,,L1-a4,,,,34.3614,1.4799,,
Kickstand,MJS0000050030838,,,L1-a4,,,,34.9056,1.4584,,
Kickstand,MJS0000050031319,,,L1-a4,,,,34.1636,1.4732,,
Kickstand,MJS0000050031581,,,L1-a4,,,,34.4623,1.4921,,
Kickstand,MJS0000050031723,,,L1-a4,,,,34.1053,1.5475,,
Kickstand,MJS0000050031957,,,L1-a4,,,,34.5931,1.4665,,
Kickstand,MJS0000050032105,,,L1-a4,,,,34.5306,1.4826,,
Kickstand,MJS0000050032109,,,L1-a4,,,,34.961,1.471,,
Kickstand,MJS0000050032239,,,L1-a4,,,,34.4349,1.4746,,
Kickstand,MJS0000050032484,,,L1-a4,,,,34.8886,1.5704,,
Kickstand,MJS0000050032704,,,L1-a4,,,,34.3051,1.5664,,
Kickstand,MJS0000050032757,,,L1-a4,,,,34.2638,1.5421,,
Kickstand,MJS0000050032762,,,L1-a4,,,,34.508,1.5327,,
Kickstand,MJS0000050032831,,,L1-a4,,,,34.6297,1.48,,
Kickstand,MJS0000050033018,,,L1-a4,,,,35.001,1.489,,
Kickstand,MJS0000050033080,,,L1-a4,,,,34.8789,1.4624,,
Kickstand,MJS0000050033395,,,L1-a4,,,,34.6,1.4759,,
Kickstand,MJS0000050033991,,,L1-a4,,,,34.2183,1.4827,,
Kickstand,MJS0000050034619,,,L1-a4,,,,34.0838,1.4651,,
Kickstand,MJS0000050049693,,,L1-a4,,,,34.4309,1.4935,,
Kickstand,MJS0000050051772,,,L1-a4,,,,34.891,1.456,,
Kickstand,MJS0000050051911,,,L1-a4,,,,34.7306,1.484,,
Kickstand,MJS0000050051934,,,L1-a4,,,,34.7177,1.4597,,
Kickstand,MJS0000050051992,,,L1-a4,,,,34.2084,1.4827,,
Kickstand,MJS0000050052085,,,L1-a4,,,,34.3347,1.4556,,
Kickstand,MJS0000050052277,,,L1-a4,,,,34.3211,1.4867,,
Kickstand,MJS0000050052541,,,L1-a4,,,,34.2104,1.4921,,
Kickstand,MJS0000050052799,,,L1-a4,,,,34.424,1.4962,,
Kickstand,MJS0000050052899,,,L1-a4,,,,34.2119,1.4685,,
Kickstand,MJS0000050052951,,,L1-a4,,,,34.4309,1.4611,,
Kickstand,MJS0000050053001,,,L1-a4,,,,34.6119,1.4692,,
Kickstand,MJS0000050053030,,,L1-a4,,,,34.3241,1.4557,,
Kickstand,MJS0000050053060,,,L1-a4,,,,34.4388,1.5124,,
Kickstand,MJS0000050053061,,,L1-a4,,,,34.9135,1.453,,
Kickstand,MJS0000050053188,,,L1-a4,,,,34.3211,1.5137,,
Kickstand,MJS0000050053549,,,L1-a4,,,,34.1659,1.4989,,
Kickstand,MJS0000050053577,,,L1-a4,,,,34.5179,1.4516,,
Kickstand,MJS0000050053734,,,L1-a4,,,,34.674,1.4705,,
Kickstand,MJS0000050054062,,,L1-a4,,,,34.3973,1.4908,,
Kickstand,MJS0000050054249,,,L1-a4,,,,34.2539,1.4624,,
Kickstand,MJS0000050054390,,,L1-a4,,,,34.8372,1.5056,,
Kickstand,MJS0000050054443,,,L1-a4,,,,34.1302,1.5192,,
Kickstand,MJS0000050054458,,,L1-a4,,,,35.0283,1.5732,,
Kickstand,MJS0000050054467,,,L1-a4,,,,35.0085,1.5165,,
Kickstand,MJS0000050054598,,,L3-a1,,,,36.75,1.121,,
Kickstand,MJS0000050054602,,,L3-a1,,,,36.079,1.083,,
Kickstand,MJS0000050054710,,,L3-a1,,,,36.6838,1.0394,,
Kickstand,MJS0000050054877,,,L3-a1,,,,36.5077,1.0338,,
Kickstand,MJS0000050055578,,,L3-a1,,,,36.9327,1.1454,,
Kickstand,MJS0000050055889,,,L3-a1,,,,36.7241,1.0711,,
Kickstand,MJS0000050056930,,,L3-a1,,,,36.787,1.0257,,
Kickstand,MJS0000050057014,,,L3-a1,,,,36.8352,1.0787,,
Kickstand,MJS0000050057205,,,L3-a1,,,,36.46,1.089,,
Kickstand,MJS0000050057668,,,L3-a1,,,,36.6057,1.1463,,
Kickstand,MJS0000050057934,,,L3-a1,,,,36.0934,1.0639,,
Kickstand,MJS0000050057935,,,L3-a1,,,,36.7956,1.0909,,
Kickstand,MJS0000050057981,,,L3-a1,,,,36.3881,1.1017,,
Kickstand,MJS0000050058100,,,L3-a1,,,,36.429,1.064,,
Kickstand,MJS0000050058844,,,L3-a1,,,,36.839,1.136,,
Kickstand,MJS0000050058853,,,L3-a1,,,,36.0749,1.1372,,
Kickstand,MJS0000050058865,,,L3-a1,,,,36.901,1.068,,
Kickstand,MJS0000050058895,,,L3-a1,,,,36.711,1.14,,
Kickstand,MJS0000050058906,,,L3-a4,,,,36.6222,1.4647,,
Kickstand,MJS0000050058952,,,L3-a4,,,,36.9049,1.5607,,
Kickstand,MJS0000050059090,,,L3-a4,,,,36.7248,1.5695,,
Kickstand,MJS0000050059101,,,L3-a4,,,,36.699,1.489,,
Kickstand,MJS0000050059377,,,L3-a4,,,,36.579,1.46,,
Kickstand,MJS0000050059396,,,L3-a4,,,,36.939,1.518,,
Kickstand,MJS0000050059444,,,L3-a4,,,,36.419,1.591,,
Kickstand,MJS0000050060373,,,L3-a4,,,,36.4557,1.5963,,
Kickstand,MJS0000050061197,,,L3-a4,,,,36.369,1.489,,
Kickstand,MJS0000050061627,,,L3-a4,,,,36.549,1.46,,
Kickstand,MJS0000050061993,,,L3-a4,,,,36.379,1.532,,
